status_id,created_at,screen_name,text,source,favorite_count,retweet_count
x1154889634452783105,7/26/19 23:02,KamalaHarris,"On her @Spotify podcast, @jemelehill asked me, “Do you think Donald Trump is afraid to debate you?” https://t.co/3cOE3JuKL2",Twitter Media Studio,2739,660
x1154862726298161154,7/26/19 21:15,KamalaHarris,"When elected president, I’ll invest $12 billion in Black entrepreneurs by increasing access to credit and capital through direct federal grants. Together, we can create opportunity for Black entrepreneurs to grow the small business engine of our economy.",Sprout Social,5488,1101
x1154836333531189255,7/26/19 19:30,KamalaHarris,"Parents shouldn’t have to buy a bulletproof backpack for their child just to keep them safe at school. 

This shouldn’t be normal. 

I will take action to protect our kids.
https://t.co/XQBLR1MzOE",Sprout Social,8849,1863
x1154818918504128513,7/26/19 18:21,KamalaHarris,Trump tells people to go back to where they came from. We're not going back. We're going to the White House. https://t.co/MwLK1h3pKQ,Twitter Media Studio,13206,2870
x1154808616660152320,7/26/19 17:40,KamalaHarris,"More than 4 in 5 Native American and Alaska Native women have experienced violence, and more than half have suffered sexual violence. We need to stop this. 
https://t.co/2JY9pMalaO",Sprout Social,1372,434
x1154801582913085440,7/26/19 17:12,KamalaHarris,"Today I’m excited to announce that as president, I will invest more than $70 billion in HBCUs and Black entrepreneurship. By taking these challenges on, we don’t just move Black America forward, we move all of America forward.
https://t.co/ENi7nRAfkP",Sprout Social,2834,584
x1154773621837094914,7/26/19 15:21,KamalaHarris,"Congratulations, @lilmsg14! Thrilled to have you on the team fighting #ForThePeople.
https://t.co/Q0C8TAyNiF",Sprout Social,934,141
x1154758004719456256,7/26/19 14:18,KamalaHarris,"Twenty-nine years ago, the Americans with Disabilities Act was signed into law. We still have a lot of work to do to ensure that every American lives in a fully inclusive and accessible society. 
https://t.co/k1kz92ObBk",Sprout Social,2626,674
x1154580095912304640,7/26/19 2:32,KamalaHarris,"Health equity for Black women can only happen if we address persistent biases in our health system. That’s why I was the first to introduce a plan to tackle maternal mortality. As president, I’ll pass the Maternal CARE Act to help states to deliver high-quality care.",Sprout Social,4208,806
x1154566505868275712,7/26/19 1:38,KamalaHarris,"As president, I will give Congress 100 days to get their act together and pass reasonable gun safety laws. If they don’t, I will take executive action. Thoughts and prayers are not enough. We need action.",Sprout Social,60015,7102
x1154553654625615874,7/26/19 0:46,KamalaHarris,"With @ricardorossello's resignation, Puerto Rico can now begin to move forward and heal. But let’s speak truth, Puerto Rico has been suffering long before the hurricanes of 2017 and recent corruption scandals.
https://t.co/GBUrnbzhA8",Sprout Social,993,233
x1154542348312797184,7/26/19 0:02,KamalaHarris,"Sov and his wife Jessica received a bill for over $540K for dialysis care. That's more than the cost of a typical kidney transplant. How many more people need to risk bankruptcy before we fix our broken system? 
https://t.co/ykTlaqugru",Sprout Social,2498,784
x1154514952964771840,7/25/19 22:13,KamalaHarris,We need equal pay now. https://t.co/B45N535wrD,Sprout Social,10936,2731
x1154501329538211843,7/25/19 21:19,KamalaHarris,"Denver, I’m headed your way August 2 to share my vision for how we can solve the problems that keep Americans up at night. Hope to see you there!
https://t.co/HLsx7JawQE",Sprout Social,1310,295
x1154487240879304704,7/25/19 20:23,KamalaHarris,"Russia attacked our elections once and they will try again. 

So why won’t Mitch McConnell bring up our Secure Elections Act for a vote? 
https://t.co/defoHBM0pk",Sprout Social,21088,5798
x1154485228645343245,7/25/19 20:15,KamalaHarris,".@KamalaHarris to Black America: ""We need a president who understands Black history and American history are one and the same."" #KamalasCorner  https://t.co/mvMLi4FKru",Sprout Social,0,338
x1154469127077036032,7/25/19 19:11,KamalaHarris,"The War on Drugs disproportionately impacted communities of color. My new bill would ensure that as marijuana becomes legal, people negatively affected by marijuana criminalization have a real opportunity to participate in this growing industry.",Sprout Social,2959,568
x1154427858921693184,7/25/19 16:27,KamalaHarris,Today would have been Emmett Till’s 78th birthday. Yet his life was cut short when he was just 14. Lynching is still not considered a federal hate crime to this day. I have a bill to make it one. It's time we confronted this dark part of our nation's history and right this wrong.,Sprout Social,48077,9938
x1154410289737228295,7/25/19 15:17,KamalaHarris,"This morning, the Department of Justice announced they would resume capital punishment. Let me be clear: capital punishment is immoral and deeply flawed. Too many innocent people have been put to death. We need a national moratorium on the death penalty, not a resurrection.",Sprout Social,38513,8245
x1154201098275762177,7/25/19 1:26,KamalaHarris,"The federal minimum wage:
April 1, 1990: $3.80
April 1, 1991: $4.25
October 1, 1996: $4.75 
September 1, 1997: $5.15 
July 24, 2007: $5.85 
July 24, 2008: $6.55 
July 24, 2009: $7.25 

Ten years later &amp; the federal minimum wage hasn't moved from $7.25. This is why I #FightFor15.",Sprout Social,57798,12322
x1154173666382372864,7/24/19 23:37,KamalaHarris,I know a rap sheet when I see one. We are going to prosecute the case against four more years of the Trump Administration. https://t.co/ee6Q5VgmeQ,Twitter Media Studio,6178,1270
x1154141009418293248,7/24/19 21:27,KamalaHarris,"It's wrong that people who were selling marijuana and are now felons for life are excluded from this industry. It's wrong, and it has to change. https://t.co/HB7qqubC7B",Twitter Media Studio,2565,572
x1154136171997540357,7/24/19 21:08,KamalaHarris,"“‘Yes, we know you’re the ninth Black Miss America...but why are we still counting? Do we need to still count?’” Franklin recalls. “And I said: ‘Yes. We need to count. And we’ll keep counting until we can’t count anymore.’” @oprahmagazine 

https://t.co/4tlxxZyxOC https://t.co/1tjvG6uJre",Sprout Social,0,138
x1154110264905752576,7/24/19 19:25,KamalaHarris,"White supremacy is rising around the globe and it's past time we did something about it.
https://t.co/L3PMYtFOlq",Sprout Social,10616,2590
x1154084079018696706,7/24/19 17:41,KamalaHarris,"After slashing taxes for wealthy corporations, the Trump Administration plans to gut nutritional assistance from millions of people who need our help the most. This is shameful. 
https://t.co/Yw9xbZedZW",Sprout Social,3329,1020
x1154060290377551872,7/24/19 16:06,KamalaHarris,"#NAACPConvention ""The current Attorney General misled the America people on the Mueller report. He was an intervening factor between the Mueller report and Mueller testimony today."" - @KamalaHarris",Twitter for iPhone,0,481
x1154060176690950146,7/24/19 16:06,KamalaHarris,"""We must look in the mirror and ask ourselves a question. Who are we? We must fight for the best of who we are. This is not a new fight for us. We know how to fight. We know this fight."" - @KamalaHarris #NAACPConvention #WhenWeFightWeWin",Twitter for iPhone,0,113
x1154060152514985984,7/24/19 16:05,KamalaHarris,"""We have a predator living in the White House. And it is the nature of predators to prey on those they perceive to be vulnerable, to prey on those they perceive to be weak."" - @KamalaHarris #NAACPConvention #WhenWeFightWeWin https://t.co/zu4XPAr2Cs",Twitter for iPhone,0,320
x1154052121865666565,7/24/19 15:34,KamalaHarris,People of color—especially Black and Latino men—are more likely to go to jail for a marijuana-related offense. It’s time we correct this injustice. My comprehensive bill is the first step. https://t.co/rJHBspUkA8,Sprout Social,3776,652
x1154040162478723072,7/24/19 14:46,KamalaHarris,@ZachWahls @ChloeAngyal Congratulations @ZachWahls and Chloe!,Twitter for iPhone,246,11
x1153837955674361856,7/24/19 1:23,KamalaHarris,"Denali Berries Stuckey is at least the 12th Black trans women killed this year. We cannot ignore this violence. Transgender people deserve to live openly without fear.
https://t.co/EMbM2TnyYH",Sprout Social,3892,980
x1153808009664970753,7/23/19 23:24,KamalaHarris,"Let’s speak an uncomfortable but honest truth: racism, sexism, anti-Semitism, homophobia, and transphobia are real in this country. 

They are age-old forms of hate with new fuel. And we need to speak that truth so we can deal with it.",Sprout Social,37957,7472
x1153776804894838791,7/23/19 21:20,KamalaHarris,"PFAS chemicals are polluting water supplies throughout New Hampshire. 

@KamalaHarris' new legislation would direct the EPA to determine a national regulation for PFAS in drinking water, a key step in curbing contamination.

#NHPolitics https://t.co/0CJaVZzbmi",Sprout Social,0,164
x1153747362805927936,7/23/19 19:23,KamalaHarris,"Marijuana laws are not applied or enforced the same way for all Americans. 
We must expunge non-violent marijuana-related offenses from the records of those who have been arrested or incarcerated. It’s the right thing to do. 
https://t.co/pSVv5GVUXT",Sprout Social,5928,1404
x1153717165813587968,7/23/19 17:23,KamalaHarris,"The U.S. airline industry is booming, while airline catering workers are living with poverty wages and expensive health care. I stand with @unitehere today at @Reagan_Airport to ensure those who service America's flights earn their fair share.",Sprout Social,1318,294
x1153708999734378503,7/23/19 16:50,KamalaHarris,"Today I introduced a comprehensive marijuana reform bill that is the first step towards legalization. My bill will:

✅Decriminalize marijuana at the federal level

✅Expunge prior marijuana convictions

✅Use tax revenue from marijuana sales to help those w/ prior convictions",Twitter for iPhone,13802,2861
x1153708833891594242,7/23/19 16:49,KamalaHarris,"Wednesday, July 24 @KamalaHarris will attend SEIU rally in Detroit to support security officers trying to unionize. https://t.co/ft4YcHBzs2",Twitter for iPhone,0,136
x1153699312418918400,7/23/19 16:12,KamalaHarris,"From coast to coast, from Flint to New Orleans, communities across our nation — particularly communities of color — lack access to clean water. My Water Justice Act will change that. 
https://t.co/AQDpK2bBZF",Sprout Social,2070,491
x1153662386039115776,7/23/19 13:45,KamalaHarris,"I’m proud to announce my campaign for Congress in TX-21! 

I’m running to be a voice for every Texan who feels forgotten by a broken political system. Time to make DC listen - will you stand with me? ✊ &gt;&gt; https://t.co/JD1wMnMvPe https://t.co/Btlq6zI5tv",Twitter for iPhone,0,2344
x1153655736276307968,7/23/19 13:18,KamalaHarris,"“I’m so hungry that I’ve woken up in the middle of the night with hunger. I’m too scared to ask the officials for any more food.”

It’s horrific how this Administration treats children. 
https://t.co/UvwFnu2CAx",Sprout Social,29151,12034
x1153483369029734400,7/23/19 1:54,KamalaHarris,"We need a president with the courage to stand up to the gun lobby and pass reasonable gun safety laws, including universal background checks and a renewal of the assault weapons ban.",Sprout Social,22294,2949
x1153467011353194502,7/23/19 0:49,KamalaHarris,"My 3 AM agenda would make a difference for every American — no matter who you are or where you live. 
✅Give working families up to $500/mo 
✅Invest in our teachers
✅Hold corporations accountable for paying women fairly",Sprout Social,2763,520
x1153451155587907585,7/22/19 23:46,KamalaHarris,Family is everything. https://t.co/J5iPZ0ePxh,Twitter Media Studio,4246,725
x1153442349877514241,7/22/19 23:11,KamalaHarris,"Trump is attempting to pursue mass deportations by denying immigrants access to a lawyer or judge. It's vile, dangerous, and must be stopped. 
https://t.co/zIul8LBxaH",Sprout Social,5478,1759
x1153438326877241345,7/22/19 22:55,KamalaHarris,My first CTC!!!! Officially an Iowa Organizer!! #KamalaforIowa #ForThePeople https://t.co/yWvKuadNE1,Sprout Social,0,66
x1153428262049259526,7/22/19 22:15,KamalaHarris,My thoughts are with Darren Parker's loved ones. I'm grateful for his dedication to lift up the voices of African-American leaders and ensure we have representation from the White House to the school house. May his life and legacy continue to inspire others to action.,Sprout Social,960,164
x1153417685570641921,7/22/19 21:33,KamalaHarris,My guilty pleasure? Doritos. https://t.co/vOaLMZeYWl,Twitter Media Studio,4915,575
x1153403845256667136,7/22/19 20:38,KamalaHarris,Trump’s domestic gag rule is a direct assault on women’s health and I will begin the process of reversing it on my first day as President. No doctor should be banned from providing their patients with all of their options.,Sprout Social,14985,2491
x1153367609565437952,7/22/19 18:14,KamalaHarris,"This weekend we announced Young Leaders #ForThePeople, a group for students and young organizers to get involved in our campaign. Help spread the word to young leaders in your area. 
https://t.co/yV4pAU8PAu",Sprout Social,977,255
x1153338161948495873,7/22/19 16:17,KamalaHarris,"When I have some time off the campaign trail, I love to be in the kitchen whipping up something new for my family. See what @douglasemhoff and I were cooking the other day. https://t.co/rmjRRPkYBX",Twitter Media Studio,5953,1006
x1153319541788807168,7/22/19 15:03,KamalaHarris,"No one should have to risk death by rationing insulin. As president, I will take on pharmaceutical companies who are forcing Americans to turn to the black market for life-saving drugs.
https://t.co/t3yMArZbBO",Sprout Social,4172,1137
x1153306442750971906,7/22/19 14:10,KamalaHarris,"Have joined the Kamala Harris campaign in Iowa to meet folks on the ground working to change our country. Attended mass in Sioux City, joined supporters for coffee, and attended a @Demswoodbury picnic highlighting the growing Latino community. All in #ForThePeople &amp; #IACaucus. https://t.co/RDcRbJSqse",Sprout Social,0,137
x1153095564566900741,7/22/19 0:13,KamalaHarris,"Working families have been left behind, while those at the top have reaped the benefits. When elected, I will reverse Trump’s trillion-dollar tax scam and put money back in the pockets of middle-class families.",Sprout Social,8154,1473
x1153067629801889792,7/21/19 22:22,KamalaHarris,"As president, I’ll give Congress 100 days to send legislation to my desk to stop Big Pharma from raking in massive profits at the expense of Americans.

If Congress won’t act, I will.",Sprout Social,33932,4217
x1153032148741435392,7/21/19 20:01,KamalaHarris,"Go, Aubrey, go! See you in 2020. 
https://t.co/UPY37LeusO",Sprout Social,2393,358
x1153006475855486977,7/21/19 18:19,KamalaHarris,Let me tell you about real strength. https://t.co/5z9Xp7nk5U,Twitter Media Studio,10955,2260
x1152978918456070144,7/21/19 16:29,KamalaHarris,@momimbored Thank you for your hard work! It'll take people just like you in their local communities to help us win this. #ForThePeople,Twitter for iPhone,57,10
x1152975020945227776,7/21/19 16:14,KamalaHarris,"We are fighting so younger generations don’t have to grow up in a world where the president spreads hate instead of hope. This campaign is by the people and #ForThePeople. Chip in now. 
https://t.co/ClRsqX2wxE",Sprout Social,2000,517
x1152927461488943104,7/21/19 13:05,KamalaHarris,"It’s not just Arizona. Teachers are overworked and underpaid across our country.

They invested in us, it’s time we invested in them. My plan would give the average teacher a $13,500 raise — the largest investment in teachers in our nation’s history.
https://t.co/HbQEZzKgEm",Sprout Social,9088,2105
x1152751295675162624,7/21/19 1:25,KamalaHarris,"Reforming the money bail system in America is a criminal and economic justice issue. People sit in jail in America every day simply because they don’t have money to afford bail, while those with means are able to get out. It’s unjust and must change.",Sprout Social,4483,1019
x1152706248946659328,7/20/19 22:26,KamalaHarris,"Trump’s assault on refugees is un-American. Turning our backs on those fleeing violence and harm means we’ve abandoned our moral leadership on the world stage.
https://t.co/3lm3oEhyu5",Sprout Social,5236,1503
x1152691653666398215,7/20/19 21:28,KamalaHarris,Choice is power.,Sprout Social,0,594
x1152677308433612801,7/20/19 20:31,KamalaHarris,"Today, we’re excited to launch Young Leaders #ForThePeople. Across the country, young people are breaking barriers and moving our nation forward on their college campuses and in their communities. Be one of the first to join us. https://t.co/8YnDICGe3E",Sprout Social,1388,404
x1152650639178178560,7/20/19 18:45,KamalaHarris,"Proud to stand with nurses at Hopkins as they organize with @NationalNurses to fight for the rights of patients to safe care. Hopkins must respect their right to organize without interference.
https://t.co/YdNhaT1bPD",Sprout Social,1182,294
x1152643502334984192,7/20/19 18:16,KamalaHarris,The only path to justice for the people of Puerto Rico is to speak truth against divisive and corrupt leaders. I stand with them as they protest and demand accountability.,Twitter for iPhone,4434,942
x1152636121047805952,7/20/19 17:47,KamalaHarris,"Sign a commit to caucus card ✔️
Host volunteers for the Weekend of Action ✔️
Make campaign theme cookies with Nora ✔️               Do my part to elect @KamalaHarris ✔️ 
#forthepeople #iacaucus #weekendofaction #mamas4kamala https://t.co/icbM6kKYAb",Sprout Social,0,181
x1152625719685582848,7/20/19 17:06,KamalaHarris,"It’s been seven years since the mass shooting at the Aurora movie theater in Colorado, and Congress hasn’t done enough. 

No matter where you live, you deserve to feel safe. We can keep guns out of the hands of dangerous people. 

All we need is a president willing to act.",Sprout Social,24378,3751
x1152601056284741632,7/20/19 15:28,KamalaHarris,"Stay safe this weekend. States across the country will reach dangerously high temperatures. Hydrate, check in on your neighbors and the elderly, and know how to recognize the signs of heat exhaustion.",Sprout Social,6485,1131
x1152380602752163841,7/20/19 0:52,KamalaHarris,"Middle-class families are struggling to make ends meet while Big Pharma turns record profits. As president, I will require pharmaceutical companies to set fair prices for prescription drugs and tax profits made from abusive drug companies.",Sprout Social,6778,1228
x1152356443888279552,7/19/19 23:16,KamalaHarris,"Your contribution — no matter how big or small — is the lifeline of our campaign’s organizing efforts. Our campaign is driven by the people and for the people. Chip in now: 
https://t.co/zGFAiP8XRm",Sprout Social,660,212
x1152329015602139136,7/19/19 21:27,KamalaHarris,"Guns are the second leading cause of death for children and teens in America. We must address this crisis. As president, I will take executive action to protect our kids and families from gun violence. 
https://t.co/XQbCQ7tzYi",Sprout Social,7292,1640
x1152299624784420865,7/19/19 19:30,KamalaHarris,My Rent Relief Act provides a tax credit to families who spend 30% or more of their income on rent and utilities. We’ve got to make sure that nobody has to work two or three jobs—or cut corners on other basic necessities—just to keep a roof over their head.,Sprout Social,4707,973
x1152283376210104324,7/19/19 18:25,KamalaHarris,@cmclymer Proud to stand with you and the LGBTQ+ community. No one should ever have to fight alone. Stay strong.,Twitter for iPhone,3499,200
x1152273659056332802,7/19/19 17:47,KamalaHarris,"I’ll be taking the stage for the second DNC debate on July 31. People just like you across the country are stepping up to host a debate watch party in their community. Sign up and we’ll give you everything you need to host a party of your own.
https://t.co/77aGB3z3f5",Sprout Social,884,222
x1152262793258786817,7/19/19 17:03,KamalaHarris,"@cmclymer Your strength inspires me, @cmclymer. Don't ever stop speaking up.",Twitter Web App,7637,341
x1152247478483398657,7/19/19 16:03,KamalaHarris,"Millions of families are waking up in the middle of the night trying to figure out how to make ends meet. My 3 AM Agenda would change that.
https://t.co/MNciDK8jtj",Sprout Social,1879,413
x1152228980457639940,7/19/19 14:49,KamalaHarris,"Iowa has held a special place in my heart ever since I first visited the state in 2007 to campaign for Barack Obama. I'm excited to announce I’ll be doing a five-day bus tour in August from Sioux City to Davenport. See you on the road! 
https://t.co/NUXv4JS7b8",Sprout Social,3716,708
x1152040359486054400,7/19/19 2:20,KamalaHarris,Let's reject those who are trying to sow hate and division among us and agree we've got to bring our country together. https://t.co/OENsuoQuN7,Twitter Media Studio,15388,3021
x1152028029956157440,7/19/19 1:31,KamalaHarris,"Cooking goals. 
https://t.co/oYtyp5Khi2",Sprout Social,1769,318
x1152016467866484736,7/19/19 0:45,KamalaHarris,"Excited to take the stage again for the second Democratic debate on Wednesday, July 31 on @CNN. I’m ready to share our vision on how we can give American’s a raise, pay our teachers their value, keep guns out of the wrong hands, and fight #ForThePeople.",Sprout Social,8613,1296
x1151999593120354304,7/18/19 23:38,KamalaHarris,"Pharmaceutical companies flooded our country with 76 billion — yes, billion — opioid pills from 2006 through 2012.

This is wrong. It’s past time we hold pharmaceutical companies accountable.
https://t.co/7tergiCoLr",Sprout Social,1696,532
x1151969897620152322,7/18/19 21:40,KamalaHarris,"If we don't address the maternal mortality crisis in our country now, more Black mothers will die. My Maternal CARE Act will address the racial bias in our health care system and ensure better outcomes for women. 
https://t.co/w2xvMlORcS",Sprout Social,3152,798
x1151936687871856640,7/18/19 19:28,KamalaHarris,"This is real life: Americans are turning to the black market to be able to afford insulin. This is why I introduced my plan to take on pharmaceutical companies and ensure every American can afford the medicine they need.  
https://t.co/4omw6h3tpf",Sprout Social,3559,1165
x1151930969714319361,7/18/19 19:05,KamalaHarris,"When president, I will take action to lower the cost of prescription drugs. https://t.co/9hhYNhNp7W",Twitter Media Studio,3196,635
x1151909751451607040,7/18/19 17:41,KamalaHarris,"Let’s get this president out of the White House. Donate and we’ll do it together. 
https://t.co/d4PE7cRCOj",Sprout Social,1823,415
x1151887221949194241,7/18/19 16:11,KamalaHarris,The House just voted to move forward with raising the minimum wage to $15 an hour. It’s time we give Americans the raise they deserve. I urge my colleagues in the Senate to bring this bill to the Senate floor.,Sprout Social,22405,2987
x1151869376255201283,7/18/19 15:00,KamalaHarris,"It’s vile. 
It’s cowardly. 
It’s xenophobic. 
It’s racist. 
It defiles the office of the President. 
And I won't share it here. 

It’s time to get Trump out of office and unite the country.",Twitter for iPhone,0,38777
x1151860948824707073,7/18/19 14:27,KamalaHarris,"I said it in Iowa on Tuesday and it’s even more clear after last night: Donald Trump has defiled the office of President of the United States.
https://t.co/t1oAD7s5Od",Sprout Social,18192,4430
x1151669787015155712,7/18/19 1:47,KamalaHarris,"It’s vile. 
It’s cowardly. 
It’s xenophobic. 
It’s racist. 
It defiles the office of the President. 
And I won't share it here. 

It’s time to get Trump out of office and unite the country.",Twitter Web Client,248423,38777
x1151631667855069186,7/17/19 23:16,KamalaHarris,"Black homeowners have been left behind, with homeownership rates falling by 8.6% since 2004. Let's turn the tide. As president, I'll take action to provide $100 billion to four million homebuyers who rent or live in historically red-lined communities.
https://t.co/aO62VnmAja",Sprout Social,2504,703
x1151604238432309248,7/17/19 21:27,KamalaHarris,Glaciers are melting. Sea levels are rising. Climate change is real and we must act before it's too late. That’s why I support a Green New Deal.,Sprout Social,31298,4185
x1151572789079547905,7/17/19 19:22,KamalaHarris,"Grateful for @serenawilliams' leadership in combating the Black maternal health crisis in America. Black mothers are 3 to 4 times more likely to die from pregnancy-related causes and it's time we came together to address this.
 
Congress must pass my Maternal CARE Act. https://t.co/tSn6nqmZOs",Sprout Social,2177,429
x1151559726578249728,7/17/19 18:30,KamalaHarris,"The federal government must get justice for survivors of sexual abuse, assault, and rape. I have a plan to make that a reality. 
https://t.co/53BTkZ1cuF",Sprout Social,1895,400
x1151548627300573189,7/17/19 17:46,KamalaHarris,"As AG, I took on the 5 biggest banks in the U.S. who defrauded homeowners during the foreclosure crisis. We won $20B for CA homeowners and passed the strongest anti-foreclosure law in the country. I’ll always take on corporate interests to stand up for working families.",Sprout Social,4060,812
x1151528251350814726,7/17/19 16:25,KamalaHarris,"As president, I will protect consumers from high drug prices by:
✅Capping the prices Big Pharma can charge for prescription drugs
✅Holding drug companies accountable for overcharging patients 

It’s time to change the system.",Sprout Social,3233,554
x1151517268033060865,7/17/19 15:41,KamalaHarris,"On Sunday, more than 1300 Granite Staters saw @KamalaHarris at her events in Gilford and Somersworth. 

Less than 48 hours later, Kamala picked up FOUR NEW endorsements from key NH leaders, including two former mayors and the co-chair of the NHDP Senior Caucus.  

#NHPolitics https://t.co/2KzljhFm37",Twitter for iPhone,0,123
x1151508987763941376,7/17/19 15:08,KamalaHarris,"On November 3, 2020, I am going to send Donald Trump back to where he came from. https://t.co/t1oAD7s5Od",Twitter for iPhone,37923,7682
x1151502317394518016,7/17/19 14:42,KamalaHarris,".@Ava’s retelling of the Central Park jogger case is a masterpiece. Congratulations to her team and phenomenal cast on a well-deserved 16 Emmy nominations!  
https://t.co/Aoacl0I9O5",Sprout Social,6688,882
x1151484714051612672,7/17/19 13:32,KamalaHarris,Trump attempts to distract from that fact that he’s done nothing for hardworking Americans by flame-throwing. https://t.co/xO5ectQ19j,Twitter Media Studio,8008,1989
x1151299206377816065,7/17/19 1:14,KamalaHarris,"From breaking codes in World War II to breaking down barriers for civil rights, Justice John Paul Stevens lived up to those words above the Court: Equal Justice Under Law. Our nation was better for his service and we mourn his loss.",Twitter Web Client,4481,831
x1151260089589874689,7/16/19 22:39,KamalaHarris,"I've personally been told, ""go back to where you came from."" It is vile, ignorant, shallow, and hateful. It has to stop. https://t.co/t1oAD7s5Od",Twitter Media Studio,36603,8042
x1151218446459273217,7/16/19 19:54,KamalaHarris,"Let’s break this cycle. I will go after these companies who prey on seniors and the sick. Big Pharma should not be winning in Washington, the American people should be.
https://t.co/dL2DMjFTYX",Sprout Social,1527,389
x1151208656341471233,7/16/19 19:15,KamalaHarris,"“It’s not your time.”
https://t.co/o8omd3Q8pa",Sprout Social,8820,1019
x1151199070167404545,7/16/19 18:37,KamalaHarris,"In 2016, over 35 million people with disabilities were eligible to vote, but only 16 million did. It’s imperative we invest time, energy, and money in getting people with disabilities registered and ready to exercise their civil right to vote. https://t.co/sK4CiTPeXY",Sprout Social,1195,400
x1151187993039790080,7/16/19 17:53,KamalaHarris,"When we say love your neighbor as yourself, we must expand our definition of neighbor. https://t.co/e0bGFX9OUT",Twitter Media Studio,4918,1165
x1151171440319901696,7/16/19 16:47,KamalaHarris,I took on pharmaceutical companies on behalf of the people when I was Attorney General and I'll do it again as president. https://t.co/ek9Ng0JaeQ,Twitter Media Studio,1463,369
x1151153764188991488,7/16/19 15:36,KamalaHarris,Two. Dope. Queens. https://t.co/TTdtByM12g,Twitter for iPhone,0,206
x1151139822926520321,7/16/19 14:41,KamalaHarris,"This is a miscarriage of justice. Our criminal justice system should be rooted in accountability. My heart breaks for the Garner family.
https://t.co/qwSVbXdzSc",Twitter Web Client,7461,1668
x1151106511269257216,7/16/19 12:29,KamalaHarris,"In the past year, nearly one in four Americans said it was difficult for them to afford their medications. This must change. Today, my People Over Profit plan will address drug pricing affordability. https://t.co/98cASgWlGn",Twitter for iPhone,1893,547
x1150903118483341313,7/15/19 23:01,KamalaHarris,"One in four U.S. adults live with a disability. Too often, voting is inaccessible. This National Disability Voter Registration Week, I’m committed to ensuring people living with disabilities have their voices heard at the ballot box. #RevUp",Sprout Social,3639,917
x1150891700212174849,7/15/19 22:15,KamalaHarris,Domestic workers aren’t protected by anti-discrimination law. This new bill would change that https://t.co/lTmxHxG44d,Twitter for iPhone,0,184
x1150891665609154560,7/15/19 22:15,KamalaHarris,"Kamala Harris is proposing a ""bill of rights"" to protect a workforce made up almost entirely of women and women of color.
https://t.co/udhuuD30m8",Twitter for iPhone,0,741
x1150891590115872770,7/15/19 22:15,KamalaHarris,Domestic Workers Are Excluded from Discrimination Protections. @KamalaHarris and @PramilaJayapal Want to Change That. https://t.co/hhCprX6fVO,Twitter for iPhone,0,287
x1150888532237594624,7/15/19 22:03,KamalaHarris,"Many domestic workers are women or people of color who have not had basic protections afforded to other employees. Today, I've introduced the first-ever National Domestic Workers Bill of Rights to protect these workers.",Sprout Social,6020,914
x1150875938797830144,7/15/19 21:13,KamalaHarris,"I stand in solidarity with @Amazon workers who are striking on #PrimeDay. Like all workers, they deserve safe working conditions, fair wages, and dignity and respect from their employer. I am proud of them for standing up for their rights and their families.",Sprout Social,2874,471
x1150846923445821440,7/15/19 19:17,KamalaHarris,This Administration's move to restrict asylum for Central Americans is deliberately cruel. We should embrace our moral responsibility to serve as a safe haven for children and families fleeing violence and persecution.,Twitter for iPhone,6554,1548
x1150779565587013633,7/15/19 14:50,KamalaHarris,Our deepest condolences go out to the family &amp; friends of Sadie Roberts-Joseph. Sadie founded the Baton Rouge African-American History Museum and was a rock in the Louisiana community. She will be missed. https://t.co/WSUB1L6nkd,Sprout Social,2937,700
x1150495684971380738,7/14/19 20:02,KamalaHarris,Let’s call these ICE raids what they are. They are a political stunt designed to break up families and spread fear. We are better than this.,Sprout Social,54092,9556
x1150464733247676416,7/14/19 17:59,KamalaHarris,Let's call the president’s racist attack exactly what it is: un-American. https://t.co/fDeC5ka01F,Sprout Social,74115,12179
x1150435535950925824,7/14/19 16:03,KamalaHarris,"An increased ICE presence at schools, courthouses, hospitals, and churches deters immigrants from seeking help from police. That means domestic abuse can often go unreported. This makes everyone less safe.",Sprout Social,9558,2472
x1150245950729990150,7/14/19 3:29,KamalaHarris,"As ICE raids begin, know your rights. Follow these guidelines from the @ACLU and stay safe. https://t.co/cc4lp5RVw1",Twitter for iPhone,6324,3188
x1150205763589214209,7/14/19 0:49,KamalaHarris,"Trump’s threat of ICE raids continues to stoke fear in this county. He is using immigrant communities for political gain. This makes us all less safe.
https://t.co/1YSYOTCbUg",Twitter for iPhone,4487,1673
x1150182116858183680,7/13/19 23:16,KamalaHarris,"Women’s access to reproductive health care is under attack. We’ve seen it in Alabama, where the legislature passed a law to incarcerate a physician for up to 99 years. I am not being dramatic. Women will die because of these policies.",Sprout Social,11424,2340
x1150168950040420352,7/13/19 22:23,KamalaHarris,"If you have not done so, text BARRY to 888-777 for updates on #TSBarry in #NewOrleans - Follow @NOLAready and go online at https://t.co/DxTJPbfljg for city information. Residents are strongly encouraged to shelter in place by 8pm tonight. https://t.co/hmzpxIDhtu",Twitter for iPhone,0,133
x1150150409186676738,7/13/19 21:10,KamalaHarris,"Gun violence is the leading cause of death for young Black men in America. We must stop this. When president, I will take executive action to ensure guns do not fall into the wrong hands. 

It’s not enough to just talk — Americans deserve action.",Sprout Social,9071,1720
